vtg.vac.gov.tw,國軍退除役官兵輔導委員會職業訓練補助管理系統,210.69.190.155,Microsoft-IIS/7.5
www.vghtpe.gov.tw,,203.64.246.34,Apache-Coyote/1.1
www.tyvh.gov.tw,臺北榮民總醫院桃園分院,163.29.142.3,Microsoft-IIS/7.0
www.vhct.gov.tw,臺北榮民總醫院新竹分院,117.56.20.200,nginx/1.10.0
www.savh.gov.tw,臺北榮總蘇澳暨員山分院入口網,210.241.3.65,Apache
www.vhyl.gov.tw,臺北榮民總醫院玉里、鳳林、臺東分院聯合入口網,210.241.10.248,"Apache/2.2.21 (Unix)"
www.flvh.gov.tw,臺北榮民總醫院玉里、鳳林、臺東分院聯合入口網,210.241.10.248,"Apache/2.2.21 (Unix)"
www.vhtt.gov.tw,臺北榮民總醫院玉里、鳳林、臺東分院聯合入口網,210.241.10.248,"Apache/2.2.21 (Unix)"
www.vghtc.gov.tw,"Taichung Veterans General Hospital臺中榮民總醫院 Portal",140.128.153.23,
www.pulivh.gov.tw,臺中榮民總醫院埔里分院,117.56.252.180,"Apache/2.2.3 (CentOS)"
www.vhcy.gov.tw,臺中榮民總醫院嘉義、灣橋分院聯合入口網,61.60.38.26,"Apache/2.2.15 (CentOS)"
www.vhwc.gov.tw,臺中榮民總醫院嘉義、灣橋分院聯合入口網,61.60.38.26,"Apache/2.2.15 (CentOS)"
www.vghks.gov.tw,"高雄榮民總醫院全球資訊網－KsVgh WEB Site",203.68.94.4,Microsoft-IIS/6.0
www.vhyk.gov.tw,高雄榮民總醫院臺南分院,203.68.95.69,"Apache/2.2.16 (Win32) PHP/5.4.29"
www.vhlc.gov.tw,高雄榮民總醫院【屏東分院】,203.68.95.3,Microsoft-IIS/7.0
travel.vac.gov.tw,,117.56.6.68,Apache
www.cingjing.gov.tw,"國軍退除役官兵輔導委員會清境農場官方網站::清境農場,清境國民賓館,青青草原,清境綿羊秀,清境民宿大街,清境民宿,清境住宿",117.56.6.67,Apache
go.vac.gov.tw,榮光商店夢想園區,210.69.190.68,Microsoft-IIS/7.5
lov.vac.gov.tw,榮民文化網,210.69.190.36,Microsoft-IIS/6.0
epaper.vac.gov.tw,國軍退除役官兵輔導委員會－榮光雙周刊,210.69.190.36,Microsoft-IIS/6.0
"gazette.nat.gov.tw ",,,
www.vtc.gov.tw,,,
www1.vac.gov.tw,國軍退除役官兵輔導委員會全球資訊網--首頁,210.69.190.100,Microsoft-IIS/8.5
yctmis.wda.gov.tw,,163.29.225.94,"Apache/2.2.22 (Win32) PHP/5.2.6"
search.bsmi.gov.tw,,,
www.stdtime.gov.tw,,59.124.128.130,Microsoft-IIS/7.5
edutrain.epa.gov.tw,環境教育及訓練數位學習網,117.56.4.66,Apache-Coyote/1.1
elearn.nvri.gov.tw,動物e學院,117.56.4.66,Apache-Coyote/1.1
www.handicap-free.nat.gov.tw%2fApplications%2fDetail%3f+category%3d20110620145704,,,
citybus-free.taichung.gov.tw,"臺中市友善公車到站時間查詢 | 歡迎使用臺中市友善公車到站時間查詢",117.56.85.167,"Apache/2.2.22 (Debian)"
ezgoen.coa.gov.tw,->,210.69.75.35,Microsoft-IIS/8.5
trade.coa.gov.tw,,,
tpbg.tfri.gov.tw,台北植物園,210.69.175.185,
priceinquire.afa.gov.tw,,,
apis.afa.gov.tw,,210.69.71.35,
m.coa.gov.tw,系統發生錯誤,210.69.75.169,Microsoft-IIS/7.0
dataset.tjia.gov.tw,公務統計報表與資料輯整合系統,120.108.119.37,Microsoft-IIS/7.0
taliss.coa.gov.tw,農地資訊查詢系統(ALIES)-登入頁,210.69.75.9,Microsoft-IIS/7.5
farmland.coa.gov.tw,農地管理資訊系統,210.69.75.168,Microsoft-IIS/8.5
aldoc.coa.gov.tw,,210.69.75.49,Microsoft-IIS/6.0
kmbeta.coa.gov.tw,"農業知識入口網 －小知識串成的大力量－/",210.69.75.224,Microsoft-IIS/8.5
agrapp.coa.gov.tw,,,
www.tss.gov.tw,,210.69.75.121,Apache
tatm.coa.gov.tw,歡迎光臨-農業技術交易網,210.69.75.103,Microsoft-IIS/7.5
taft.coa.gov.tw,,210.69.75.14,Microsoft-IIS/6.0
www.tari.gov.tw,,210.69.150.252,Microsoft-IIS/7.5
amis.tari.gov.tw,農業氣象諮詢系統,210.69.150.246,Microsoft-IIS/7.5
tesrieng.tesri.gov.tw,,61.60.53.184,"Apache/2.2.3 (CentOS)"
kmweb.coa.gov.tw,"農業知識入口網 －小知識串成的大力量－/",210.69.75.224,Microsoft-IIS/8.5
plant.tesri.gov.tw,,61.60.53.186,Microsoft-IIS/6.0
ecoeng.tesri.gov.tw,"生態與工程入口網 - 生態與工程入口網",61.60.53.187,"Apache/2.2.26 (CentOS)"
cec.tesri.gov.tw,,210.61.8.202,"Apache/2.2.11 (Win32) DAV/2 mod_ssl/2.2.11 OpenSSL/0.9.8i PHP/5.2.9"
wfas.tesri.gov.tw,,61.60.53.184,"Apache/2.2.3 (CentOS)"
www.phpb.gov.tw,澎湖縣政府警察局,163.29.119.203,Microsoft-IIS/6.0
www.phfd.gov.tw,澎湖縣政府消防局全球資訊網,163.29.98.56,Apache
www.phchb.gov.tw,澎湖縣政府衛生局全球資訊網,163.29.98.56,Apache
www.phepb.gov.tw,澎湖縣政府環境保護局,163.29.98.56,Apache
www.phhcc.gov.tw,,163.29.98.56,
www.phtax.gov.tw,"澎湖縣政府稅務局 - 首頁",163.29.229.2,Apache
www.phldcc.gov.tw,澎湖縣家畜疾病防治所全球資訊網,163.29.98.56,Apache
www.phs.gov.tw,澎湖縣立體育場全球資訊網,163.29.98.56,Apache
www.phmlps.gov.tw,澎湖縣水產種苗繁殖場全球資訊網,163.29.98.56,Apache
www.penghu-land.gov.tw,澎湖縣澎湖地政事務所,210.241.42.5,Microsoft-IIS/6.0
ris.penghu.gov.tw,,163.29.98.56,Apache
www.mkcity.gov.tw,澎湖縣馬公市公所,117.56.237.225,Microsoft-IIS/7.0
www.hs885.gov.tw,,117.56.237.183,
www.baisha.gov.tw,我是首頁,117.56.237.195,Microsoft-IIS/6.0
www.shiyeu.gov.tw,,,
www.wangan.gov.tw,我是首頁,59.125.199.84,Microsoft-IIS/6.0
www.chimi.gov.tw,澎湖縣七美鄉公所全球資訊網,61.67.233.104,Microsoft-IIS/6.0
www.phcouncil.gov.tw,澎湖縣議會全球資訊網,61.60.85.66,Apache
www.phec.gov.tw,,117.56.68.26,Apache
phd.judicial.gov.tw,臺灣澎湖地方法院網站,210.69.124.222,
www.phc.moj.gov.tw,臺灣澎湖地方法院檢察署,163.29.130.139,Microsoft-IIS/7.5
www.php.moj.gov.tw,法務部矯正署澎湖監獄,163.29.130.140,Microsoft-IIS/7.5
www.mkport.gov.tw,首頁_馬公航空站,210.241.126.66,Microsoft-IIS/7.0
komv2.thb.gov.tw,交通部公路總局-高雄區監理所,210.69.58.166,Apache
phsch.mohw.gov.tw,,117.56.237.120,Microsoft-IIS/7.0
eservice.penghu.gov.tw,澎湖縣政府申辦服務系統-首頁,163.29.98.56,Apache
law.penghu.gov.tw,澎湖縣政府-主管法規查詢系統(外部版),163.29.98.40,Microsoft-IIS/6.0
go.phpto.gov.tw,漫遊澎湖公車趴趴GO公車套票主題網,163.29.98.61,Apache
www.marine.gov.tw,海洋國家公園管理處,210.69.84.113,"Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 PHP/5.4.16"
marine.cpami.gov.tw,,210.69.84.113,Apache
pair.khcc.gov.tw,"Pier-2 Artist In Residence",210.241.43.182,Microsoft-IIS/7.5
www.khcc.gov.tw,高雄市政府文化局-全球資訊網,59.120.251.115,Microsoft-IIS/7.5
filmkh.khcc.gov.tw,高雄市政府文化局影視發展暨拍片支援中心,210.241.43.186,"Apache/2.4.7 (Ubuntu)"
dore.tacp.gov.tw,,210.241.123.11,"Apache/2.2.26 (Win32)"
blog.tacp.gov.tw,台灣原住民知識社群,210.241.123.12,Apache
www.dmtip.gov.tw,臺灣原住民數位博物館,203.71.251.125,Microsoft-IIS/6.0
index.tacp.gov.tw,,,
archives.hakka.gov.tw,客家數位典藏,117.56.166.76,"Apache/2.2.15 (CentOS)"
search.exam.gov.tw,hysearch,163.29.132.4,Microsoft-IIS/6.0
stat.exam.gov.tw,,163.29.132.31,Microsoft-IIS/6.0
register.moex.gov.tw,國家考試網路報名資訊系統,210.69.191.82,
www.gwsm.gov.tw,福利事業管理處,210.241.67.69,Microsoft-IIS/6.0
www.yda.gov.tw,Oops....,140.111.26.49,Microsoft-IIS/7.5
www.fscey.gov.tw,,163.29.133.21,"Apache/2.2.23 (Unix) mod_ssl/2.2.23 OpenSSL/1.0.1e mod_jk/1.2.37"
kid.tipo.gov.tw,智慧財產局-兒童版,210.69.13.60,
activity.tipo.gov.tw,"經濟部智慧局活動報名 ─ 研討會活動登錄",210.69.13.48,
www2.tipo.gov.tw,,,
pcm.tipo.gov.tw,,210.69.13.53,
game.tipo.gov.tw,,210.69.13.59,
pbma.tipo.gov.tw,,59.120.54.27,"Apache Tomcat"
tiponet.tipo.gov.tw,forward,210.69.13.20,
tmsearch.tipo.gov.tw,,210.69.13.192,
www.cultural.pthg.gov.tw,"屏東文化處 - 最新消息",210.69.151.99,Microsoft-IIS/8.5
friap.moeasmea.gov.tw,中小企業財會資訊服務網,61.57.43.135,Apache
assist.nat.gov.tw,產業輔導1999,163.29.20.36,Apache-Coyote/1.1
eng.dgbas.gov.tw,"Directorate General of Budget, Accounting and Statistics, Executive Yuan, R.O.C.",117.56.91.10,Microsoft-IIS/7.0
travel.taichung.gov.tw,"臺中觀光旅遊網 Taichung Tourism",211.20.54.241,Apache-Coyote/1.1
www.child.taichung.gov.tw,認識台中,163.29.86.7,Microsoft-IIS/7.5
mayormail.taichung.gov.tw,,210.69.115.111,Microsoft-IIS/7.0
demographics.taichung.gov.tw,"臺中市政府民政局 ::: 人口統計管理平台 :::",163.29.86.244,Microsoft-IIS/7.5
aesearch.taichung.gov.tw,,210.69.115.89,Apache-Coyote/1.1
purchase.taichung.gov.tw,採購專區,163.29.86.7,Microsoft-IIS/7.5
dig.taichung.gov.tw,IIS7,210.69.115.190,Microsoft-IIS/7.0
assess-public.taichung.gov.tw,台中市標案資訊查詢管理系統,,Microsoft-IIS/8.5
lawsearch.taichung.gov.tw,臺中市政府-主管法規查詢系統(外部版),210.69.115.31,Microsoft-IIS/7.5
tow.taichung.gov.tw,:::臺中市違規車輛拖吊查詢服務網:::,117.56.11.173,Microsoft-IIS/7.5
www.tca.gov.tw,交通部民航局臺中航空站入口網->,211.79.140.204,Apache
www.consume.taichung.gov.tw,消保園地,163.29.86.7,Microsoft-IIS/7.5
newtravel.taichung.gov.tw,"臺中觀光旅遊網 Taichung Tourism",211.20.54.241,Apache-Coyote/1.1
takejob.taichung.gov.tw,大臺中人力資源網,163.29.86.237,Microsoft-IIS/7.5
itaichung.taichung.gov.tw,"iTaichung 臺中市免費無線上網",163.29.192.199,Microsoft-IIS/7.0
gismap.taichung.gov.tw,首頁│台中市空間地圖查詢系統,210.69.115.248,Microsoft-IIS/8.5
158.taichung.gov.tw,"臺中市158不動產資訊樂活網 - Taichung Lohas 158",61.60.45.158,Microsoft-IIS/6.0
eip.taichung.gov.tw,,210.69.115.44,Resin/4.0.40
taqm.epb.taichung.gov.tw,,61.216.37.68,Microsoft-IIS/7.0
dmz9.moea.gov.tw,,210.69.121.150,
tiaf.taichung.gov.tw,"TIAF 臺中國際動畫影展",173.254.28.76,nginx/1.10.0
legal-management.taichung.gov.tw,臺中市法規提案查詢系統,210.69.115.9,Microsoft-IIS/8.5
data.taichung.gov.tw,"Open Data 政府資料開放平台",163.29.86.245,Apache-Coyote/1.1
vols.secretariat.taichung.gov.tw,臺中市政府秘書處民眾預約導覽,163.29.201.244,Microsoft-IIS/7.5
ccs.taichung.gov.tw,,,
pv.taichung.gov.tw,,163.29.192.191,Microsoft-IIS/8.5
www.civilchild.taichung.gov.tw,認識民政局之民政局的業務,163.29.86.7,Microsoft-IIS/7.5
mms.taichung.gov.tw,臺中市二階段常備兵役軍事訓練線上申請,210.69.115.147,Apache
eform.taichung.gov.tw,"Welcome to Railo 4.2",163.29.86.244,Microsoft-IIS/7.5
easygocs.taichung.gov.tw,臺中市區公所跨區服務網,163.29.201.234,Microsoft-IIS/7.0
www.cyhtax.gov.tw,"嘉義縣財政稅務局 -首頁",210.241.121.129,"Apache/2.4.16 (Win32) OpenSSL/1.0.1p"
fina.e-land.gov.tw,宜蘭縣政府-財政處,210.69.148.14,Microsoft-IIS/8.5
fd.hl.gov.tw,,210.69.167.2,Apache
invest.taichung.gov.tw,"Microsoft Internet Information Services 8",210.69.115.202,ANDR-NETWORK
onestop.nat.gov.tw,公司、商業及有限合夥一站式線上申請作業,163.29.187.194,"Sun GlassFish Enterprise Server v2.1.1 Patch03"
child.construction.taichung.gov.tw,台中市政府建設局,163.29.86.7,Microsoft-IIS/7.5
www.abri.gov.tw,,124.199.64.4,
www.wrbeoc.taichung.gov.tw,,203.66.45.213,Microsoft-IIS/7.5
taichungtree.taichung.gov.tw,IIS7,210.69.115.149,Microsoft-IIS/7.5
amis.afa.gov.tw,歡迎光臨農產品交易行情站,210.69.71.16,Microsoft-IIS/6.0
lbms.taichung.gov.tw,"Apache Tomcat/7.0.63",163.29.86.9,Apache-Coyote/1.1
msg.taichung.gov.tw,臺中市視障按摩服務網,61.67.219.30,Microsoft-IIS/6.0
jobsafety.taichung.gov.tw,求職防騙暨保障就業隱私宣導網,60.249.127.49,Microsoft-IIS/8.5
tcnr.wda.gov.tw,中彰投分署全球資訊網,117.56.83.15,"Apache/2.2.23 (Unix) mod_ssl/2.2.23 OpenSSL/1.0.1e-fips Resin/3.1.12"
cdc.taichung.gov.tw,臺中市職涯發展中心,60.249.127.49,Microsoft-IIS/8.5
www.tcdream.taichung.gov.tw,摘星青年、築夢臺中,163.29.86.7,Microsoft-IIS/7.5
labormail.taichung.gov.tw,臺中市政府勞工局服務信箱,210.69.115.43,Microsoft-IIS/7.5
kids.police.taichung.gov.tw,台中市政府警察局,163.29.70.72,Apache-Coyote/1.1
ww2.epb.taichung.gov.tw,【環境影響評估】委員會議程及會議紀錄,163.29.201.132,Microsoft-IIS/7.5
cleaner.epb.taichung.gov.tw,臺中垃圾清運大車隊-即時查詢系統,23.99.113.127,Microsoft-IIS/7.5
eric.epa.gov.tw,IIS7,223.200.80.117,Microsoft-IIS/7.5
recycle.epb.taichung.gov.tw,臺中市政府環境保護局-資源回收網,163.29.86.170,Microsoft-IIS/7.0
green.epb.taichung.gov.tw,臺中市綠能交通網-熱門消息,163.29.86.176,Microsoft-IIS/7.5
powerstation.epb.taichung.gov.tw,臺中市環境保護局-柴油車排煙檢測站,163.29.86.176,Microsoft-IIS/7.5
straw.epb.taichung.gov.tw,": : : 臺中市稻草再利用諮詢網 : : :",163.29.86.176,Microsoft-IIS/7.5
temple.epb.taichung.gov.tw,臺中市政府環境保護局,163.29.86.176,Microsoft-IIS/7.5
greenevent.epa.gov.tw,環保低碳活動平台,223.200.80.166,Microsoft-IIS/8.5
eecs.epa.gov.tw,,223.200.80.74,
land.taichung.gov.tw,臺中市政府地政局,61.60.45.149,"Apache/2.2.22 (EL)"
im.land.taichung.gov.tw,,61.60.45.152,Microsoft-IIS/7.5
iland.taichung.gov.tw,臺中市地政資訊網,210.241.111.220,Microsoft-IIS/6.0
fyland.land.taichung.gov.tw,"臺中市豐原地政事務所　Fengyuan Land Office,Taichung City",61.60.45.149,"Apache/2.2.22 (EL)"
ytland.land.taichung.gov.tw,臺中市雅潭地政事務所,61.60.45.149,"Apache/2.2.22 (EL)"
www.nlsc.gov.tw,內政部國土測繪中心,210.69.91.56,Microsoft-IIS/8.0
lvr.land.moi.gov.tw,內政部:::不動產交易實價查詢服務網,210.61.137.239,Apache-Coyote/1.1
easymap.land.moi.gov.tw,地籍圖資網路便民服務系統,210.69.87.220,Apache
eservice.nlsc.gov.tw,測繪圖資整合資料查詢申購入口網,210.69.91.52,Microsoft-IIS/7.5
www.e-zone.taichung.gov.tw,臺中市政府都市計畫地理資訊查詢系統,210.69.115.164,Microsoft-IIS/6.0
ismart.taichung.gov.tw,,210.241.111.212,Apache-Coyote/1.1
www.land.nat.gov.tw,"HiNet 地政服務",210.71.181.19,Microsoft-IIS/7.5
landquery.taichung.gov.tw,,210.241.111.211,Apache-Coyote/1.1
tkyhkm.wda.gov.tw,北基宜花金馬分署全球資訊網,117.56.83.17,"Apache/2.2.23 (Unix) mod_ssl/2.2.23 OpenSSL/1.0.1e-fips Resin/3.1.12"
thmr.wda.gov.tw,桃竹苗分署全球資訊網,117.56.83.14,"Apache/2.2.23 (Unix) mod_ssl/2.2.23 OpenSSL/1.0.1e-fips Resin/3.1.12"
kpptr.wda.gov.tw,高屏澎東分署全球資訊網,117.56.83.18,Apache
govstat.taichung.gov.tw,,163.29.201.197,Microsoft-IIS/8.5
www.bas.ntpc.gov.tw,新北市政府主計處,61.60.98.240,
www.dbas.taipei.gov.tw,臺北市政府主計處,163.29.36.96,Microsoft-IIS/7.5
web.personnel.taichung.gov.tw,,210.69.49.192,
www.mjib.gov.tw,"首頁 - 法務部調查局",210.69.155.4,Microsoft-IIS/8.5
www.doge.taipei.gov.tw,臺北市政府政風處,163.29.36.96,Microsoft-IIS/7.5
www.cy.gov.tw,監察院全球網歡迎頁,117.56.114.139,
rdnet.taichung.gov.tw,研究發展成果網,163.29.86.7,Microsoft-IIS/7.5
www.tccc.gov.tw,臺中市議會,163.29.76.36,Microsoft-IIS/7.5
fun.taichung.gov.tw,,,
iwork.apc.gov.tw,,117.56.210.33,
www.tuniuhakka.taichung.gov.tw,臺中市石岡土牛客家文化館,163.29.201.246,Microsoft-IIS/7.5
ipac.library.taichung.gov.tw,"Apache Tomcat",211.23.94.4,Apache-Coyote/1.1
activity.culture.taichung.gov.tw,臺中市政府文化局-文化活動資訊網,210.69.115.214,Microsoft-IIS/7.0
mort.moi.gov.tw,,210.69.35.133,Apache-Coyote/1.1
eem.pcc.gov.tw,"永續公共工程 | 人本‧優質‧永續　青山長在.綠水長流.魚蝦常駐.人類常遊",163.29.3.158,"Apache/2.2.22 (EL)"
uipsys.taichung.gov.tw,,163.29.86.2,Microsoft-IIS/7.5
www.sa.gov.tw,,120.127.244.197,Apache-Coyote/1.1
english.animal.taichung.gov.tw,"Taichung City Animal Protection",163.29.86.7,Microsoft-IIS/7.5
dvc.taichung.gov.tw,,210.69.49.139,
online.taichung.gov.tw,臺中市政府法制局-線上申辦,163.29.201.231,Microsoft-IIS/7.0
ecare.mohw.gov.tw,,203.65.97.62,
eservice.labor.gov.tw,未命名頁面,210.69.37.121,Microsoft-IIS/6.0
www.hrd.gov.tw,行政院人事行政總處公務人力發展中心,210.241.85.3,Microsoft-IIS/7.0
khhrdi.kcg.gov.tw,高雄市政府公務人力發展中心,163.29.241.183,Microsoft-IIS/7.5
csditn.tainan.gov.tw,"最新消息 | 臺南市政府公務人力發展中心 Civil Service Development Institute Tainan City Government(CSDITN)",117.56.243.247,"Apache/2.2.16 (Win32) PHP/5.2.6"
permissrv.taichung.gov.tw,臺中市政府線上報名系統,210.69.115.91,"Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.5"
acenter.taichung.gov.tw,臺中市里活動中心E化資訊網,163.29.86.10,Apache
safe.tccf.gov.tw,臺中市政府消防局,210.242.143.6,Apache
www.legal-mediate.taichung.gov.tw,行動線上申請調解服務系統,210.69.115.101,"Apache/2.2.2 (Unix)"
uip.taichung.gov.tw,,163.29.86.7,Microsoft-IIS/7.5
twtraffic.tra.gov.tw,臺灣鐵路管理局-火車時刻查詢系統,163.29.3.90,Microsoft-IIS/8.5
nantun-travel.taichung.gov.tw,"臺中南屯咖咖尋遊網 - 首頁",210.242.73.197,Apache
fengyuan-travel.taichung.gov.tw,豐原文化觀光網,60.249.35.140,Microsoft-IIS/8.0
old.fengyuan.taichung.gov.tw,臺中市豐原區公所,60.249.35.140,Microsoft-IIS/8.0
old.taiping.taichung.gov.tw,"Page Redirection",163.29.248.49,Microsoft-IIS/7.5
www.post.gov.tw,中華郵政全球資訊網,60.251.84.21,Apache-Coyote/1.1
edesk.nhi.gov.tw,IIS7,210.69.214.135,
easygo.taichung.gov.tw,臺中市政府民政局EasyGo_,163.29.201.234,Microsoft-IIS/7.0
land.qingshui.taichung.gov.tw,臺中市清水區都市計畫使用分區查詢系統,163.29.86.253,Microsoft-IIS/7.5
qingshuitravel.taichung.gov.tw,漫遊清水夠麻吉,210.69.115.150,Microsoft-IIS/7.5
book.shalu.gov.tw,沙鹿老照片專輯,163.29.86.144,Microsoft-IIS/6.0
lohas.shalu.gov.tw,"樂活沙鹿 - 綠色生活、綠色交通",163.29.86.144,Microsoft-IIS/6.0
gis.moeacgs.gov.tw,,61.67.72.151,Microsoft-IIS/6.0
old.dajia.taichung.gov.tw,臺中市大甲區公所電子書下載,163.29.86.72,"Apache/2.4.17 (Win32) OpenSSL/1.0.2d PHP/5.6.19"
eoc.ndppc.nat.gov.tw,,124.199.65.75,"Oracle-Application-Server-10g/10.1.2.0.0 Oracle-HTTP-Server"
elearning.taipei.gov.tw,,210.69.61.91,"Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.34 mod_perl/2.0.9dev Perl/v5.16.3"
vol.mohw.gov.tw,,203.65.97.70,
old.dadu.taichung.gov.tw,員工登入,60.249.35.140,Microsoft-IIS/8.0
old.wufeng.taichung.gov.tw,,,
tmpis.taichung.gov.tw,臺中市交通維持計畫系統,163.29.192.241,Microsoft-IIS/8.0
aps.police.taichung.gov.tw,"Apache Tomcat/7.0.16",163.29.70.50,Apache-Coyote/1.1
tanzitravel.taichung.gov.tw,綠遊潭子-首頁,163.29.86.95,Microsoft-IIS/6.0
mail2000.taichung.gov.tw,,,
www.hepingdrc.gov.tw,臺中市和平區民代表會,61.218.134.131,Microsoft-IIS/7.5
shihkang-travel.taichung.gov.tw,"石在好玩-石岡逍遙行 客庄當生趣",163.29.201.237,Microsoft-IIS/7.5
taiwanblv.civil.taichung.gov.tw,"臺中市政府民政局 ::: 推動臺灣大道計畫專區 :::",210.69.115.174,Microsoft-IIS/7.5
online.hwest.taichung.gov.tw,,60.249.35.140,Microsoft-IIS/8.0
member.nat.gov.tw,,,
sweethome.moi.gov.tw,幸福小站,210.241.14.44,
data.moi.gov.tw,,210.69.35.227,Microsoft-IIS/7.5
www.dsland.taichung.gov.tw,,,
clir.land.moi.gov.tw,簡易案件線上申辦,210.69.87.197,Microsoft-IIS/7.5
www.jsland.gov.tw,"臺中市中山地政事務所　Zhongshan Land Taichung City",61.60.45.149,"Apache/2.2.22 (EL)"
glir.land.moi.gov.tw,,,
pri.land.moi.gov.tw,地政士資訊系統,210.69.87.3,Microsoft-IIS/6.0
navimap.land.moi.gov.tw,地籍位置導引便民服務系統,210.69.87.226,Apache-Coyote/1.1
ep.land.nat.gov.tw,網路申領地政電子謄本作業同意書,210.71.181.102,Microsoft-IIS/8.0
lohas.taichung.gov.tw,"臺中市158不動產資訊樂活網 - Taichung Lohas 158",61.60.45.158,Microsoft-IIS/6.0
webatm.post.gov.tw,中華郵政WebATM,210.200.26.110,
mobile.land.nat.gov.tw,中華電信電傳資訊系統,210.71.181.19,Microsoft-IIS/7.5
im.land.moi.gov.tw,內政部地政服務入口網首頁5,210.69.87.61,Microsoft-IIS/6.0
epaper.hbtc.gov.tw,,,
refrain.moj.gov.tw,無毒家園全球資訊網,163.29.130.161,Microsoft-IIS/7.5
mammy.hpa.gov.tw,"國民健康署-孕產婦關懷網站 - 孕產婦關懷網站",210.241.78.36,Microsoft-IIS/8.5
phisnet.hpa.gov.tw,,210.241.78.29,Microsoft-IIS/7.5
webtest.pcc.gov.tw,,61.57.42.130,
law.vac.gov.tw,國軍退除役官兵輔導委員會-所有條文(外部版),210.69.190.38,Microsoft-IIS/6.0
ltcc1.health.taichung.gov.tw,,,
www2.cdc.gov.tw,,,
tb.ccd.doh.gov.tw,,,
young.hpa.gov.tw,"國民健康署青少年網站 - 性福e學園",117.56.11.150,
803.mnd.gov.tw,國軍臺中總醫院,211.72.61.139,
tagvedm.mohw.gov.tw,"TAGV 反性別暴力電子報",203.65.97.107,Apache
www1.stat.gov.tw,中華民國統計資訊網（一般民眾）,117.56.91.10,Microsoft-IIS/7.0
english.taipei.gov.tw,"Taipei City Government",163.29.36.96,Microsoft-IIS/7.5
bilingual.taipei.gov.tw,臺北市政府雙語詞彙查詢系統,163.29.36.96,Microsoft-IIS/7.5
contact.taipei.gov.tw,臺北市市政信箱,163.29.36.30,Microsoft-IIS/5.0
www.doe.taipei.gov.tw,臺北市政府教育局,163.29.36.96,Microsoft-IIS/7.5
www.laws.taipei.gov.tw,臺北市法規查詢系統,163.29.36.23,Microsoft-IIS/7.5
news.taipei.gov.tw,臺北市政府新聞發布媒體專區,163.29.36.15,Microsoft-IIS/5.0
taipeino1.taipei.gov.tw,"臺北美好新視界 TaipeiNO1 - 臺北市政府影音平台",163.29.157.61,Apache-Coyote/1.1
servcloud.taipei.gov.tw,,163.29.157.28,Microsoft-IIS/7.5
www.okwork.gov.tw,,210.200.21.65,
www.reading.taipei.gov.tw,閱讀臺北主題網,163.29.36.96,Microsoft-IIS/7.5
www.cloud.taipei.gov.tw,愛台北市政雲服務,163.29.39.101,Apache-Coyote/1.1
www.tpe-free.taipei.gov.tw,,60.245.64.55,
epaper.taipei.gov.tw,電子報訂閱中心,163.29.36.96,Microsoft-IIS/7.5
tdprc2.tfd.gov.tw,"首頁 - 臺北市防災資訊網",163.29.163.32,Microsoft-IIS/7.5
